0,1,2,3,4,5,6,7,8,9,target
-171.67691910044616,8.349862387013818,-6137.642596189808,676.8001782470548,,-981.2961414684121,-4961.19790851472,3205.3883396396955,-4530.622623263804,4.0,3
-177.09724508843172,8.406272293803863,-6004.222158674002,710.9771296568902,-1891.874492038302,-1023.4443387853852,-4711.144805156748,3110.3617215713475,-4877.874599192251,4.0,0
-176.41471877035488,8.384900488146055,11278.61151144316,640.0396063011433,-1774.1560678356054,-1018.3585516246345,-4475.144215149198,3305.135602507406,-4819.93417108344,0.0,4
-173.09073308918096,8.363137372632192,-177.15696105575717,653.7289181730695,-1874.700372909844,-1003.4207733639572,-4764.22033054211,,-4612.523946563571,3.0,2
-173.09864452966087,8.342256552879943,-6016.360389758682,650.9545215698032,-1794.9528042398038,-995.8295345490493,-4533.904876005923,3389.146145638046,-4726.689043721196,4.0,2
-172.9910377216284,8.419089493861112,-6168.465816907095,,-1933.456172139272,-1005.3834478435151,-4851.587479015955,3270.788026046496,-4600.105003710571,4.0,0
-172.30784962386858,,-6203.803851944336,648.3465349672773,-1843.0820455480232,,-4623.57994645073,3293.6754378272963,-4724.636548305288,4.0,4
-174.44627819895996,8.38252159605986,-6100.424648149663,601.0499245632675,-1873.767128191618,-988.1479644205235,-4741.016989450874,3362.4250268844307,-4496.288678718695,0.0,0
-173.48390564393694,8.392835654202239,-6263.674873885203,636.5896904820269,,-1069.1317859377432,-4724.945412095002,3351.401489757859,-4576.560560539858,1.0,2
-173.8087581442659,8.44236962503437,,650.0968230426246,-1795.4975377989397,-1041.1023013681852,-4815.50722235767,,-4885.314246058831,0.0,0
-174.7681683397469,8.388035903055194,-6042.963933818176,636.1923703279031,-1815.821906037,-949.5938542317432,-4559.188117788403,,-4748.3660092654145,3.0,0
-177.94972477774564,8.420807897708178,,,-1946.4290129701203,-1069.7791682423403,-4985.935965030779,3435.75550061684,-4625.808047438973,,1
-173.46887386210776,8.335288877429191,-6129.159640470614,633.2292532089157,-1827.6900018052845,-1052.0493747580895,-4704.4686375216215,3381.727890663324,-4567.733681463082,0.0,2
-175.26597936677766,8.407623913875254,-6102.265069551487,657.242619656501,-1769.4792202685194,-1025.8343845311829,-4774.900698009062,3217.157659613187,-4773.514352253639,3.0,2
-174.7271367712092,8.368685865960671,-6135.773734563285,621.8388173306515,,-982.8966726542665,-4668.76680886312,3223.732915864378,-4412.528395491236,2.0,0
-172.1435354891598,8.364436995089923,-6027.84504376507,623.0634781948111,-1854.47590344945,-1011.053832427691,-4682.636084535584,3188.383831896074,-4554.700924907794,0.0,4
,8.372608628133069,-6130.333554930661,654.6070401688216,,-1028.8396540494768,,,-4542.662813055676,1.0,2
-176.54377183968728,8.420755528900454,-6291.546891156319,671.3958408125878,,-1007.4282489078815,-4786.278705366512,3185.7925899057514,-4754.165045058302,2.0,0
-172.99761829959272,16.5132227942616,,640.2389402788921,-1870.5472972281998,-1010.415106048399,-4660.554735100473,3382.380218381906,-4776.351913230921,,0
-170.55031438117646,8.366327634685447,-6053.63996618343,648.3526521098847,,-1011.735524557063,-4732.7874102519845,3176.718424566686,-4577.640073529287,4.0,2
-176.28143807178452,8.344075575612466,-6185.795427609525,606.379524360508,-1772.2453994477653,,-4796.515175109901,,-4436.532628874274,4.0,4
,,-6106.578574545826,643.169751900675,-1938.1351120315715,-1031.6686442101784,-4726.2828105357585,3359.4771579650233,-4573.288511155279,0.0,2
-173.5177214789034,8.394165617612577,-6027.402466671163,644.9790809364756,-1818.2818027620515,-986.321001625807,-4757.183844129679,3304.0764125930664,-4666.193090406654,2.0,0
-175.00183979982242,8.379747997200196,-6136.776103850717,606.2150422555071,-1935.1516228869598,-992.1862786971286,-4661.216626577302,3259.446714838729,-4410.097701617741,4.0,3
-169.51801764540744,8.342361373199447,-6243.725722574402,655.3590278665381,-1870.9863636613898,,-4645.077783973719,3244.830480176241,-4587.167945635306,3.0,0
-172.78412844527756,8.381066051000206,-6264.2066024401465,636.1866925852036,-1776.5800408254959,-1043.6731947094042,,3266.597041023308,,0.0,0
-172.24748986176817,8.414092471875733,-6030.22426484226,643.0265899869314,-1784.8982133736283,-1007.3404095914675,-4696.17171148728,3318.9991112740117,-4759.622207458996,4.0,2
-178.29671842431992,8.440320588821024,-6110.756571261544,646.9004150285059,-1814.5580551000596,-1022.0619796296589,-4775.147797156044,3231.1300252996534,-4827.082768497372,4.0,0
-172.57592105747148,8.414081439770717,-6188.0896605466905,2488.0718973537864,-1944.01797262998,-1006.5153725622258,-4734.10326438774,3214.6946577035897,-4581.618356760493,0.0,2
-173.36542078259396,8.424170768133738,-6145.828752128015,610.5756202840219,-1904.5338658384983,-1010.3952775917389,-5000.497122717673,,-4468.26226216633,0.0,2
-176.13848732039443,8.411919179253825,-6205.7635635134775,645.3393840772279,-1921.8912597762849,-1017.5207657631573,-4619.637496843403,3260.1444650219555,-4677.765048056714,1.0,4
-174.4956912325304,8.389702784396972,-6088.678439836673,623.4744500745398,,-1024.3696350512864,-4902.310397445665,3382.2422870226555,-4446.511419666337,0.0,2
-174.70574150083903,8.403739696475608,-6026.6535280732605,645.169021109464,8540.441351252317,-1024.4126505257311,-4772.422968100219,6481.934660110874,-4723.5251666504055,3.0,2
-174.29035836001333,8.39015837354604,-6277.411093747519,,-1878.057053109242,-1015.8816751383004,-4670.021643576581,,-4780.617736347043,3.0,4
-168.29498052614505,8.401836367993994,,635.2450683346559,-1856.6998443324735,-998.4770730085817,-4566.480558742024,3373.924162318004,-4769.84803946496,4.0,0
-174.38396777049692,8.39768284193211,-6198.573635235698,646.155382146088,5278.886950187239,-964.0698907445833,-4686.032866770738,3324.802295637674,-4763.893266192903,3.0,0
-14.768753176731451,15.087548553626535,-6148.955799219084,634.8615267750972,-1814.0205722619544,-973.8168468162684,-4886.17040350412,3146.051608315809,-4517.957166805872,2.0,4
-172.43683665869293,8.40237016167442,253.82523935441077,2697.0094191767043,-1844.3077878408055,-980.2754683427283,,3340.081900825479,-4754.627625799941,3.0,0
-170.72203397421714,8.291261558265276,-6244.494437826531,673.3795708902826,-1867.8084748769022,,-4508.756864185808,3225.6037170411414,-4655.788003055466,4.0,4
-171.74600251081108,8.383585503532728,-6241.873671813353,644.9013805581419,-1831.1436714697388,-979.3838297357688,-4691.842828693905,3357.6453824923574,-4646.9097222592345,0.0,0
-174.07217757168416,8.384344099868223,-6037.729032530571,621.7661185788069,-1894.5463181497391,-1043.0034498292327,-4834.441324063989,3405.0286185129316,-4585.007402681,3.0,2
-172.45049887984484,8.381274305660552,-6108.427680095592,674.4816439716229,-1801.3610372174176,,-4607.290446858967,3343.28862972323,-4773.337763371686,0.0,4
-173.32335589681873,8.378277027633347,-6027.343251729661,647.3901180768431,-1900.5090635661488,-1070.91481486015,-4745.70925391994,3392.50965333791,-4615.3188705589755,0.0,2
-174.68048358354892,8.38036053093999,-6044.453995121852,641.9022608274485,-1903.2560241122017,-1009.7103039641893,-4683.533107778008,3357.213471308943,-4523.569367132177,4.0,3
-174.65008035420996,8.388226749140212,-6178.831189979218,660.600515166477,-1880.4538782870407,-1045.5672966265302,-4600.1382960337405,3349.9853400939705,-4715.536905671266,4.0,0
-174.1789503902186,8.396093375405817,-6183.761898087066,637.3576285344752,-1818.112057746758,-1028.053759186082,-4579.316847999585,3346.7868437674542,-4806.338692016154,4.0,0
-173.12068155447835,8.417520592435627,-6113.813712936352,647.4233381314888,-1811.8456674015483,,-4531.193627513193,3288.491292944101,-4879.710586772864,4.0,3
-174.8432325273531,8.385716999950244,-6172.65556760586,651.6267592966569,-1866.4040358002235,-1013.3493473759421,-4826.110472884125,,-4454.579883008677,2.0,2
-178.24840301177633,8.35509699934238,-6242.767819273894,643.0249355617276,-1942.9339288458868,-1074.3429564323646,,3302.3740661363813,-4365.220225207678,2.0,2
-169.96908937570637,8.402165264144964,-6194.38445698218,660.036288448135,-1787.7104381920906,-1032.3639433350986,-4618.663886945035,3472.8110348700434,-4936.439430495938,4.0,0
-174.2238204301967,8.354057613276648,-6108.0854949759805,,-1911.2149725701977,-1017.4459506564978,-4861.24033903542,3285.5044487948317,-4348.572415905786,2.0,2
-171.92943152221073,8.403696149243208,-6094.874479015134,663.4601593661661,-1863.5579436377045,-1020.0970553997621,-4591.170622373851,,-4827.468956086384,0.0,2
-174.3390443010953,8.413437970844113,-6173.162521828427,658.6950425949409,-1830.9034860885413,-1019.7536427160563,-4579.097953669024,3236.372945163752,-4897.234624477265,0.0,1
-176.74036723471198,8.387474391492626,,636.3186741972149,-1909.0716639864204,-989.2998417988089,-4571.72421267648,3416.4759505015877,-4592.212244231603,0.0,4
-172.42359525592533,8.417609660600249,-6291.371471028586,645.2876250152525,-1858.0397993316942,-1043.7260496378958,-4890.10196672875,3263.566812328108,-4660.826147658855,4.0,4
-173.3120651197419,8.408488788438563,-6041.2696548489175,633.2902534400185,-1819.0262449765255,-1023.9977643196033,-4736.813837783273,3152.9892367265247,-4724.64284419868,3.0,0
-172.14597607913416,8.382692914469885,-6087.667186220566,,-1905.8342749830335,-1055.6799444033643,-4771.486199162386,3222.5422667215903,-4686.307562793615,3.0,2
-174.4497333304346,8.368751022976836,-6101.557502653128,640.238278069109,-1913.6132618993895,-977.9511699934598,-4826.26137481431,,-4523.836122571809,4.0,0
-170.8116522788031,8.371679259972955,-6226.487832790067,,-1812.884522591387,-1041.1196583229002,-4678.139847319612,3336.0586762491116,-4635.648004744971,2.0,0
-173.716101328797,8.40615768223943,-6193.191510979808,673.1699431247486,-1877.466629796327,-1000.8727328724597,-4745.184153031575,3288.5582728532995,-4785.374749800039,0.0,4
-173.0489041528952,8.416688868117161,-6087.0432510747805,663.9707410329827,,-1045.7854778262526,-4601.446847653242,3298.921036639529,-4794.285709924202,0.0,0
-171.88445521834473,8.402629564279904,-6151.034347940158,,-1804.2862782918776,-963.7302689885314,-4775.715389535171,3231.853224019337,-4719.604141068755,1.0,2
-172.56528870298652,8.415837168405048,-6166.591993253606,,-1835.750951078034,-983.6959675684545,-4808.744469467863,3278.065226746674,-4696.46049640603,,0
-174.03208450931666,8.370200006104291,-6041.884054045979,,-1857.587828727893,-1023.8634021901181,-4672.441801053957,3291.6126266028855,,4.0,0
-175.24166733461257,,-6136.617873361208,,-1834.5006516294095,-1023.3976767747984,-4614.458498668905,3234.3170433181863,-4645.249957423652,2.0,4
-170.9714375190497,8.43513788614586,-5965.645409209189,642.5845577783537,-1817.8928954223968,-977.5308859037946,-4760.266542965262,3245.4585290656833,-4790.392539026992,1.0,0
-174.01539542229767,8.417914337006074,-5937.630186210384,607.4781304308026,,-1007.1387277196039,-4689.660443134536,3359.198165037805,-4656.697845327555,0.0,3
-174.0204078521786,8.382767084759578,-6136.855777821965,625.4474399947397,-1918.8003421804128,,-4840.091707238304,3413.32265487025,-4571.221118549302,3.0,2
-172.57686915854478,8.330313238632783,-6079.691263878587,677.235748119919,-1836.9584674611385,-976.0693092223948,-4935.631379161178,3460.135247978489,-4491.631811733834,,0
-175.60977492031745,8.440826106706824,-6036.848665624387,658.9896617802788,,-361.023086699969,-4803.4290090209615,3245.144967526255,-4711.930758757845,0.0,2
-175.4751179765459,8.350331970088321,-6011.464614497758,656.2961044068853,-1841.2432530853748,-982.3008874437858,-4693.053686383335,3321.0502173012183,-4606.233622640572,3.0,2
-171.31925135745868,8.405825344296508,-6140.2189786717345,640.4351726644877,-1930.8098679707348,-1009.9312372820713,-4736.466158726443,3274.6842376792747,-4590.7109826494,1.0,3
-174.73582781232176,8.40812396219548,-6077.8906120492,672.2119968175507,-1947.479045587501,-1038.281352611258,-4748.303696149191,3413.4903682180516,-4614.284540150527,1.0,2
-174.1739950457492,8.423653526821774,-6136.535936510542,627.568935815577,-1854.703470012065,-1032.7572417634863,-4705.39227879505,3294.725627526563,-4678.26707664245,2.0,1
-171.39152710215475,8.431270057208389,-6033.8495900423295,656.5489133350467,-1880.7885898521188,,-4718.109176381766,3277.376639369341,-4774.521800555512,4.0,0
-175.1756434098311,8.350909963917731,-6076.64701712066,642.1919991488505,-1941.6259257268416,-1036.5867676690987,-4720.753691088544,3254.363478566453,-4470.483543665644,0.0,1
-176.47871509307555,8.368054309808613,-6281.759138433238,643.1013402744312,-1865.8147275759127,-986.8898200227258,-4585.340874660034,3254.93218432885,-4619.5474771992085,3.0,0
-175.79872714684365,8.381463865891341,-6163.124649336866,654.8096383118326,-1889.7315893220589,-992.4754432128369,-4751.384892397016,3231.4966807021046,-4555.885514042268,4.0,3
-172.73188622127512,8.432114833050907,-6049.009506268033,653.1912886377294,-1794.020622398698,-964.635843218302,-4785.733572508014,3168.886042349852,-4775.895621752999,0.0,2
-172.25971053613225,8.412733240059664,-6254.546403641766,625.4602534347696,-1812.9629467693903,-986.1612622847067,-4695.903904628175,3236.2533784163074,-4699.718677003581,0.0,2
-173.56261517617972,8.419743583816874,-6163.426221334745,641.0458404769067,-1927.669144554458,-1061.3898910704834,-4789.149707316262,3220.1650811089207,-4623.302762343435,0.0,3
-177.1448267348751,8.314816497272615,-5980.6782073402455,613.1338568264293,-1780.4657312578447,-998.8246068508732,-4834.145175471802,3392.7235422237636,-4394.921904910853,2.0,2
-175.42747833768985,8.395523959801064,-6143.1771268364955,653.6303767709236,-1878.7028882624743,-1002.6621975361695,-4672.8093059214025,,-4774.990394085369,3.0,0
-173.5422745102183,,-6054.828056726584,651.4809686038058,-1948.9268762373829,,-4793.75396975705,3282.1529256319327,-4596.204207710239,3.0,0
-173.64862831746467,8.327313191614252,-6121.635868483852,671.9127209852988,-1870.9180255255358,-1046.8462964159405,10800.189023796585,3201.903703580083,-4700.100953515826,3.0,0
-175.040137555583,8.374328684447866,-6084.174625272484,656.1689194635579,,-1053.8385620180222,-4682.882764202153,3414.113259087658,-4764.660800515681,4.0,2
-172.8349651861023,8.406196221163674,-6070.214888647488,,-1815.1061322805792,-1068.1512308021063,-4730.044902936828,3245.40994302598,-4771.5973480546245,3.0,0
-172.34324201417505,8.391002182645892,,,-1860.2835931882319,-987.4147848824838,,3318.018648976162,-4686.513244567753,2.0,0
-176.14632287203304,8.325581010655617,-6082.75288897485,649.0722669542089,-1882.156777248988,-982.4008481667868,,3458.6944533949904,11047.626921863408,4.0,2
-175.7753189935194,8.331377386227793,-6161.383806452996,677.4493831296294,-1880.251182802947,-935.8892824693315,-4576.322686483447,3229.7019996743757,-4639.346799964044,1.0,1
-174.49226339360249,8.346634450429232,-6191.677880457759,645.1220838424434,-1908.5090375964621,-954.4553893365935,-4435.997312923513,3263.756861638433,-4618.459012658424,4.0,3
,8.401855557581479,-6150.540369821677,630.1027770064997,-1939.391288955829,-1037.1980585300919,-4624.992579304173,3393.65804306197,-4553.091887348322,2.0,3
-172.66550369123954,8.427688020226052,-6157.241207345575,,-1890.9583540639762,-1033.075428365783,,,-4673.826004331777,3.0,0
-174.7485021010537,8.367336179178078,-6134.3922725743305,656.6743577987713,-1871.2639796161354,-1027.51418326328,-4889.912565998458,3245.3758183958616,-4539.042899809163,1.0,1
-172.4276545840589,8.336751029054646,3197.3406283254017,787.5991458669605,-1892.0727954838414,-1053.9237281111155,-4726.263186762961,3315.3408548942334,-4443.185069692897,2.0,2
-175.5455091752161,8.389447558707241,-6246.96458454733,644.5181415910129,-1921.8510252189615,-1015.2409677447132,-4771.507598606145,3229.694629045457,-4580.026444135925,4.0,3
-172.73478213913407,8.35797260337139,-6047.8318504721,622.1551837434881,-1860.4516993570771,-998.2367553746047,-4626.106890700378,,-4558.195427433897,4.0,0
-176.13339030787463,8.422824162951848,-6125.716497705606,641.4690165278413,-1867.1025547494492,-999.8941029866829,-4697.996089261308,3219.665671026536,-4729.197540489934,3.0,3
-169.2505873736624,8.33410014054816,-6109.83982119837,631.7769648763176,-1841.2158687007511,-1010.3070052611969,-4788.321370776369,3303.200655868172,-4422.203048132506,2.0,0
,8.372500740049228,,638.4936878668912,-1918.0078171726004,-1040.2014804417258,-4679.106440814711,3322.280988134108,-4656.784579884744,4.0,2
-174.26211294605562,8.39805850189205,-6247.183331635251,620.3863945069317,-1935.841704580712,-1063.9439162012404,-4723.030967345001,,-4596.910862989864,1.0,2
-169.75659063969573,,-6177.93785613014,637.7956254272759,-1784.8348419857225,-997.0383558115246,-4665.047415269863,,-4670.103302331292,0.0,4
-171.36599894238037,8.361226240727014,-5980.155796230813,,-1877.2273030466913,-991.1320980188401,-4588.1160652085755,3230.9726851204796,-4502.184256168576,2.0,0
-170.83619388353517,8.417549611307578,,638.9825955814435,-1887.9326520381785,-1048.7800468285436,-4509.371054747866,3304.487978121548,-4799.295235026203,4.0,2
-175.50166131039956,8.444157181813667,-6209.33221760191,658.5306853555792,-1885.3491762736192,-1038.6747198975445,-4581.5077009374745,3260.4261647418853,-4931.8321495983655,3.0,0
-171.09847313735284,8.453081338861132,-6061.08807287945,612.6592739291392,-1892.5759330100107,-1045.6997635488692,-4778.38867731672,3337.104873991552,-4885.161851572562,3.0,2
-172.577754467095,,-6057.793557884525,,-1887.6944478615403,,-4635.213291599308,,-4684.440895373226,,2
-175.7227216870859,8.40421861663367,-6167.221678997346,652.0675875696203,,-1059.6516832505135,-4661.963857199197,3322.7743966295534,-4690.528262980645,2.0,2
-174.97700135048404,8.342180730059189,-6101.691533547536,624.9969459111594,-1826.086371869701,-995.1572078405623,-4674.819619607612,3213.8974583494514,-4519.1358680324975,0.0,0
-173.59284363508837,8.370464124145299,-6200.491879412801,654.8039846222892,-1900.0154796814702,-1059.1359301558152,-4783.148953522821,3334.190430488648,-4602.837839700129,3.0,2
-176.4896916380809,8.41528331543854,,648.5079016357975,-1952.1320954389237,-1023.4297237542007,-4967.416064437163,3287.676610648049,-4474.037472727835,2.0,4
-178.04404208583665,8.359165566801785,-6182.010779660068,645.03330017586,-1830.3111504662058,1785.9630735233634,-4740.50153603334,,-4601.766484396438,1.0,4
-177.5093889525066,8.371988556423478,-5912.668936224743,666.8650007238613,-1797.6872100839712,-987.2126557802577,-4818.871194897482,3121.9252336618806,-4736.9593188053195,3.0,2
-176.0995930592874,8.407410398170944,-6025.554407571151,656.0268680685008,-1954.367534109711,,-4724.561668340663,3354.3353826827206,-4580.368137741409,2.0,3
-174.99452782510826,8.377763044966429,-5969.7784891822175,2445.433088803303,-1847.4707621321566,-983.5490000057991,,3304.9638373701778,-4642.595971470435,4.0,3
-175.52864738923583,8.452529469464004,-6161.0838602610265,640.3677252578152,-1963.1294390059716,-1020.3965911057962,-4637.954804306685,3350.0131663904735,-4740.584305556067,,0
-177.13088189102334,,-6158.748060938666,653.83044013884,-1922.3765229876847,-1023.9049839529966,-4644.847887988024,3297.7301275008176,-4697.699971067896,3.0,1
-169.46565367967688,8.433244631432698,-6012.471599363469,675.5863267861686,-1913.1573373780711,-1028.6971756344235,,,,3.0,0
-175.55675457594657,8.40874370930097,,663.1303980540187,-1851.9942139638738,5858.7752597451,-4840.951374965836,3139.2220261903954,-4731.060295167586,0.0,3
-173.9375922597204,8.344072558640429,-6061.405881634479,655.0716001940256,,,-4691.353334241949,3371.4138947997462,-4681.898888929205,3.0,4
-174.49165653291948,8.421401600163888,-6225.034652886054,644.565486510806,-1918.8701759701448,-1010.0633348437093,-4745.792037922969,3241.252221107276,-4670.678597808969,0.0,2
-173.24372945547682,8.350815718309667,-6108.174327970963,639.1822549522925,-1840.380628377743,,-4806.934901162833,3268.118790755708,-4532.270728145181,0.0,1
-176.215976128344,8.386544658583626,-6075.757224032536,622.4948282845801,-1958.381921808634,,-4675.428427830763,3201.3006103840753,-4435.356650057762,3.0,0
-173.56431364178877,8.374446525393212,-6168.064643735231,669.9200116009172,-1857.3531552364543,-1022.0647103511628,-4922.944096644906,3230.5404031508515,-4597.911425951818,4.0,1
-172.253782332584,8.384502168822022,-6039.203275402732,651.8275407447632,-1828.8172846137554,-1008.4788764965934,-4749.040327642701,3245.8455450882634,-4651.160088130163,4.0,1
-178.62092186089654,8.343260234103,-6134.762140798688,670.1141144458536,-1858.6937267390654,-1038.991516204529,-4801.875413945017,3265.077222554917,-4620.191438343649,0.0,0
-175.6670546530275,8.41802844677449,-6009.925115801839,678.7970874824404,-1906.0345549413396,-981.436388242554,-4744.825603551254,,-4722.692029367279,0.0,0
-176.56349795507128,8.379505356142468,-6125.898865159901,598.1614286377591,-1938.6698078613265,-1035.741413830756,-4596.999110585842,3319.6752249710594,-4494.127765228814,0.0,3
,8.408534851740649,-6033.530505962287,688.6510306850846,,-1031.823149312183,-4911.743787643268,,-4722.543791131369,4.0,1
-174.07185839151018,8.37703447752686,-6181.430417772952,,-1889.5580321101654,-994.1739635193568,-4627.307903794765,3304.251464123224,-4782.444555695594,3.0,0
-174.51758759546198,8.369250208603292,-6146.024609548552,2143.3381044319326,-1872.740989237175,-1038.0683594622865,-4784.3931474578485,3302.4999738739793,-4571.0148781349635,3.0,2
-173.23334454552463,8.413747616213428,-6064.540713455265,626.6200319674325,-1852.4714940603599,-971.4771262024218,-4826.5617168598,3402.4804058087725,-4596.676714658728,1.0,3
-173.49020999614754,8.372254485782726,-6090.396266668463,647.7959813566944,-1879.2911918602776,-1003.715950735743,-4794.033371472338,3270.1022226870114,-4553.05384551828,4.0,0
-172.65651233353944,8.363456538734876,,663.1989293701528,-1847.970141213072,-1043.3584765684566,-4784.125313451976,3309.1751950061284,-4710.672508569856,3.0,0
-173.3831885011308,8.40593611381882,-6149.541153034637,645.6260567508513,-1853.7125174200642,-989.2732169171036,-4644.837670274208,3339.100455429366,-4775.1541590234765,0.0,0
-173.6368449914957,8.431194811201408,-6145.438157414676,655.9561732661616,-1830.3847973612417,-1020.1813568017859,-4534.572069984871,3358.402656919474,-5041.128798301086,3.0,2
-171.6805190362024,8.416437227007282,-6206.784049685603,657.7701549964046,-1912.4994250272885,-1055.4502452344911,-4527.375644355902,3298.3089436590435,-4836.411685172569,4.0,1
-173.33728320490724,8.365501530385055,-6095.59947576989,645.057378896131,-1859.4841225283612,-1010.8223925490116,-4646.625287265705,3339.8433988434285,-4593.1684288485785,4.0,3
-179.3263183477316,8.42625507330084,-6046.437697079473,657.267642925106,-1877.50036406218,-960.4809274084124,-4851.262475974676,3279.87497444793,-4621.441439151194,4.0,2
-175.3005366855213,8.337285214838062,-6003.162914469816,586.0778771899353,-1878.0653983316154,-1021.2562149534397,-4672.478307694099,3259.471246430399,-4405.675310365132,0.0,0
-174.27431189162172,8.420343348696827,-6060.922542731713,645.1406978425731,-1941.5873835534553,-997.2503699824902,-4855.315773027165,3335.778653020624,-4507.589119749898,2.0,1
-173.98499488348884,8.309723703570166,-6027.986447480639,615.9414611690345,-1765.6168837032308,-973.2886978044971,,3298.7676176336827,-4580.27506831999,3.0,0
-172.10235485186053,8.435691190404164,-6151.036715815958,652.9137334832511,-1836.2428424077339,-1017.8136064280009,-4863.311266742316,3288.5681988172946,-4780.245328009285,3.0,0
-172.5947834768364,8.404198721307067,-6110.597367946518,656.7963060795277,-1826.7532627515452,-1017.4253355978442,-4605.7354830094355,3258.467485358531,-4846.4441069695395,3.0,3
-171.98321945646612,18.128563289459294,1306.7200209462999,658.2671619252255,-1793.3775268831416,-1020.2445036493394,-4580.302970850221,3196.00709947451,-4717.204489640949,4.0,4
-173.99920759117055,8.347281098178817,-6094.6063565522,628.1873748597629,-1873.4590905734015,-1044.2434844584839,-4761.468585582777,3275.3624122147644,-4473.699358583955,4.0,0
-172.08838792997375,8.438127181519816,-6262.23919359419,670.2483797529959,-1855.7593789243317,-1009.2602152096986,-4500.288394414239,3270.3075175803424,-4823.036493998934,4.0,0
-174.50086895907452,8.439447953417012,-6069.29614154458,657.8351724684478,-1873.8655823693068,-1012.2694679053978,-4516.377696372361,3314.7284317108215,-4834.559359301236,4.0,0
-175.9404575162593,8.421395117610219,-6146.09795771768,663.6523463895873,-1936.9580864691018,-1042.568274916746,-4695.345849849645,3250.870374656211,-4658.593182615353,2.0,2
-173.90999725176883,8.37952452660761,-6185.409455973606,633.4691672662137,-1845.2758812859206,-1041.443480789311,,3293.9531545790514,15184.072595986083,0.0,0
-173.11538067575287,,-6130.206805770388,647.3683205370768,-1865.1369774334967,-1026.4040444124207,-4702.312026089802,,-4681.3240219105755,0.0,4
-171.67612341774455,8.388314182917116,,640.9902639533234,-1861.9450383651247,-1025.7654037826424,-4697.9366120510185,,-4729.258683899413,3.0,0
-172.35066498094326,8.3641924460152,-6114.022366926211,656.4142499728705,-1795.26030977914,-974.1256453716571,-4706.993518817232,,-4754.85117088157,4.0,2
-176.19934113019448,8.372166357477933,-6065.113056339696,658.4334228893428,-1883.1698059959713,-1042.4849471535088,-4791.727715220618,3313.5602043317085,-4632.671097195595,4.0,0
-173.58346794609548,8.352931222135501,-6248.727971392281,636.856266419453,-1841.045474245259,-1002.2009969255042,-4620.166858553697,3450.52227869178,-4605.465223353933,0.0,2
3.1273525593524596,8.347604073910214,,659.5919709768501,-1902.0173420247631,-1051.9329846087594,-4715.243396208961,3282.028237712978,-4505.603429895869,2.0,0
-177.31593477153746,8.390632619897136,-6121.70389580349,634.0451620586362,-1894.8937734250749,-1029.4601855481212,,3249.031223719128,-4531.240861760906,1.0,2
-176.35378699943968,8.433147905712012,-6154.977025881635,662.4032004542522,-1949.3009027820465,-1026.089875950065,-4800.9217716673675,3218.1228254596017,-4618.44476999513,2.0,2
-175.62532903981307,8.403136213122702,-6070.584223144505,631.4441394190236,-1918.3574683067852,-1009.4719126253062,,,-4522.9492527204375,1.0,2
-173.27558261312257,8.398694756239998,-6259.469389141196,643.9384705401804,-1844.0520279942298,-1056.934977762025,-4628.649725104742,3333.67111361797,-4738.670190918032,3.0,4
-171.9021982830746,8.386665991568501,,643.7814913246734,-1871.8359611267192,-1063.2338929155783,-4624.9517663308025,3339.9945439995067,-4642.519641857406,2.0,0
-173.44774856138105,,,646.0568139059432,-1898.5485669918357,-1021.4993774598929,-4448.747550673084,3322.960807803001,-4713.789434964786,3.0,3
-174.68043349793246,20.127501712319955,-6065.13239660454,642.0389775000571,-1779.8236810949345,-955.8269284741938,-4806.58225455546,3388.670362070199,-4617.713078700946,4.0,4
-171.9173248859712,8.435723264139106,-6159.563908851385,633.7145746482433,7757.048433308597,-1003.6901893242838,-4528.004534994728,3335.8759292021923,-4772.816976573559,2.0,0
-172.93006083795365,8.339111126732337,-5989.63625045187,644.9005105791883,-1824.0628008934436,-1037.683504000496,-4438.2535191345405,3224.085263131358,-4748.772957750337,3.0,4
-173.14057068396653,8.377497114964942,-6182.222443882607,620.9274760427236,,-1018.0087090728107,-4782.547435005283,3338.2059243620033,-4483.218662587175,3.0,0
-175.79709257121942,8.370730195701887,-5923.193620536878,617.4875448344574,-1927.1973400674408,-1013.7250569398605,-4638.953642673322,3360.455820099705,-4565.009989054848,0.0,1
-174.99371147250412,8.403712577273835,-6073.169705090441,668.252343773562,-1787.384492223761,-993.3289656236725,-4863.671853843021,3359.526421217166,-4781.35537776375,,0
-175.85383415492737,8.378605296597193,-6192.114364299714,630.06229933159,-1819.1359620555172,-984.1595829852171,-4797.712973919607,3299.7209461808943,-4540.4830898621285,2.0,0
-175.5393422851795,8.465625641167358,-6255.74489331988,681.4020907730311,-1763.5329408862947,-961.5404759558652,-4816.93117023108,3316.645153124009,-5103.055476799924,4.0,0
-173.69257423386648,8.41087717921255,-6178.642328377865,639.1198547234477,-1859.9895438530652,-1068.003179627788,-4693.860694715854,3283.9263338890373,-4748.965317814988,0.0,0
-171.15437083520544,8.38521393778768,-6112.96439577455,676.0426773545117,-1874.9105822712318,,-4731.382143368863,3395.3489031469585,,4.0,4
-173.7040295913125,8.454505608713937,-6130.083512374639,665.8770202640709,-1873.1285249350117,-981.9462137437878,-4582.9565621260535,3373.513329272992,-4873.65312146526,1.0,0
